texto,label
El análisis de las sumulas reveló datos sorprendentes.,0
La faja contenía una copia de la carta original.,0
La religión senequista tiene muchos seguidores en la región.,0
El alumbrador encendió la luz para facilitar el trabajo nocturno.,0
La liberatoria del juicio fue un gran alivio para los acusados.,0
La hipoclorhidria es un trastorno relacionado con la producción de ácido gástrico.,0
La actitud de ella era demasiado sosamente calmada para el evento.,0
El momento efímero de felicidad que compartieron no se olvidará.,0
La perusina cultura sigue siendo muy influente en Sudamérica.,0
El código DZMXXXWOGC era clave para el acceso a la red interna.,0
El acrobatismo del gimnasta dejó a todos impresionados.,0
El queso lácteo se fabrica de diversas formas según la región.,0
La espigadera es una herramienta antigua usada en la agricultura.,0
La contratreta se consideraba un paso arriesgado en el juego.,0
"Aquelo que considerábamos imposible, se volvió una realidad.",0
El texto fue trascrito a mano para su conservación.,0
La cartilaginosa estructura del pez es ligera y flexible.,0
La sembradía de maíz era crucial para la economía local.,0
La doctrina unitaria fue clave para la unificación del país.,0
Las litisexpensas deben ser cubiertas por el demandado en un juicio.,0
El mesón acogió a los viajeros durante la tormenta.,0
El estacionamiento estaba completamente lleno al llegar.,0
El macedon es conocido por su rica historia en la antigüedad.,0
La figura tenía una forma hexagonal perfecta.,0
"El ítem de la lista no estaba completo, por lo que no se pudo procesar.",0
El burgraviato era una jurisdicción medieval que gobernaba pequeñas tierras.,0
Gustarán los resultados de este proyecto cuando se presenten.,0
El planeador volaba suavemente sobre las montañas.,0
La terciazon entre las tres partes estableció los acuerdos definitivos.,0
Regalare este libro a mi amiga para su cumpleaños.,0
La seguidilla de éxitos de la banda fue impresionante.,0
"El viento soplaba desde el barlovento, trayendo consigo frescura.",0
"Al caer en el barro, comenzó a arrebollarse en el lodo.",0
Debemos estar atentos a los cambios en el clima.,0
El guardillón del castillo era una de las áreas más misteriosas.,0
La billetada que ganó fue suficiente para cumplir todos sus sueños.,0
La impulsora de la idea fue la que primero presentó el proyecto.,0
"Comenzó a anieblar durante la tarde, dificultando la visibilidad.",0
La vinática del vino resalta por su sabor afrutado.,0
El aguacate es un fruto cremoso y delicioso en cualquier ensalada.,0
El molondrón es un vegetal muy utilizado en la cocina caribeña.,0
El océano Atlántico es vasto y cubre miles de kilómetros.,0
Algunos intentan descristianizar los festivales que se celebran en Navidad.,0
Las ideas de ese filósofo tienden a derivar en conceptos muy complejos.,0
La vestimenta tradicional de la región es muy colorida.,0
El operoso trabajador no descansó ni un minuto durante el día.,0
La historia fue inspirante y motivó a todos a seguir adelante.,0
"En la región de Varbasco, el clima es cálido y soleado.",0
Decidió acarar las consecuencias de sus actos.,0
La tentadora oferta era difícil de rechazar.,0
La situación espantablemente se deterioró en cuestión de horas.,0
La debilidad del sistema fue evidente durante la auditoría.,0
El gocete era un dulce típico de la región costera.,0
La hijuela de la planta creció rápidamente después de ser trasplantada.,0
"Aunque no tenía nada que decir, respondió nimodo a la pregunta.",0
La cornamusa resonaba en la lejana aldea durante las festividades.,0
El desjarrete de la tela fue causado por el mal uso.,0
La lorigada estaba llena de antiguos recuerdos familiares.,0
El misterio parecía aparecer en cada rincón de la ciudad antigua.,0
Un paliatorio temporal fue encontrado para mitigar el dolor.,0
"Abu, el sabio anciano, siempre tenía buenos consejos.",0
"La tarde se tornó calorosa, lo que hizo que todos buscaran sombra.",0
El perro respingaba cada vez que veía un extraño acercarse.,0
El morroño de la montaña ofrecía una vista espectacular.,0
"Ahincadamente, estudió cada capítulo del libro para su examen.",0
La casa de la familia Augusta tenía una arquitectura impresionante.,0
El asambleísta presentó su propuesta durante la sesión.,0
El imprevisor no pudo anticipar los problemas que surgirían.,0
El comportamiento agraviante de la actitud fue señalado por todos.,0
La competitividad en el mercado de tecnología es muy alta.,0
La calongia es una prenda tradicional de la región del norte.,0
La excandecencia del fuego iluminaba la noche oscura.,0
"Durante su retiro, decidió sahornarse de la vida pública.",0
El resarcir a los afectados por el desastre fue una de las prioridades del gobierno.,0
La zarandera agitaba las hojas caídas en el jardín.,0
"Había hablado de manera zonzamente, sin entender el verdadero contexto.",0
El remirado del artista fue cautivado por la pintura.,0
El tratamiento terapéutico fue eficaz para aliviar los síntomas.,0
El islámico es un término relacionado con la cultura y religión musulmana.,0
"Hecho con amor y dedicación, el pastel estaba delicioso.",0
La perfoliata es una planta cuya flor tiene una forma única.,0
El proyecto interoceánico conectará dos continentes a través de un puente.,0
El directivo presentó un informe detallado sobre los avances del año.,0
Los cananeos eran conocidos por su habilidad para comerciar en la antigüedad.,0
"En la fábrica, la derrería de metal era una actividad vital.",0
La colisa era un pez que nadaba por las aguas tranquilas del río.,0
Los saltaprados corrían rápidamente a través de los campos.,0
"La metrópolis estaba llena de vida, con luces y sonidos vibrantes.",0
Los almorázares eran conocidos por su influencia en la Edad Media.,0
"La mina era rica en minerales argentíferos, lo que atraía a los comerciantes.",0
El nardino es un pájaro que habita en las zonas más frías de la región.,0
La telina se encontraba en el centro de la escena de la obra.,0
La infusión de manzanilla es ideal para relajarse después de un largo día.,0
Los padres deben asegurarse de que los niños paguen su atención en clase.,0
La yaguasa es un pez que habita en las aguas del Amazonas.,0
El palangrero estaba pescando en las aguas del mar Caribe.,0
El pleitista presentó su caso en la corte con mucha pasión.,0
El magujo de la selva se movía ágilmente entre los árboles.,0
"Actuó desapoderadamente, sin darse cuenta de las consecuencias.",0
Galindo siempre se mostró preocupado por la seguridad en su comunidad.,0
El contentor de la protesta decidió unirse al movimiento pacífico.,0
La carache era una especie rara de ave que nunca había sido observada.,0
"Al viajar hacia el occidente, vio un hermoso paisaje de montañas.",0
Los habares entre amigos siempre son los más divertidos.,0
El clipeo de las hojas caídas resonaba mientras caminaba por el bosque.,0
El bandolín sonaba melodiosamente en las manos del músico.,0
"Austeramente, él se encargó de la organización de la conferencia.",0
El menador condujo a las tropas con firmeza hacia la victoria.,0
Decidió voltear la página y empezar una nueva etapa en su vida.,0
La serpiente culebreaba entre las piedras en busca de su presa.,0
El oloroso aroma de las flores llenaba el aire en el jardín.,0
Los amigos conversaron amistosamente durante la tarde en el parque.,0
El gociano meció suavemente la hamaca mientras disfrutaba del sol.,0
El equipo desempeñó un excelente trabajo en el campeonato.,0
La redhibitoria clausuró la venta debido a una irregularidad.,0
Los niños completaron las tareas antes de la hora límite.,0
El grupo se organizó eficientemente para realizar el trabajo en equipo.,0
"Demostrablemente, las nuevas estrategias aumentaron las ventas.",0
El entredicho sobre el tema causó confusión entre los participantes.,0
Decidió transmudar su forma de pensar después de la conversación.,0
El empacho de comida provocó que se sintiera mal durante el día.,0
La zona pantanosa dificultaba el paso de los vehículos.,0
El agua se veía borrosa debido a la suciedad del río.,0
"El frison, un tipo de caballo, es conocido por su fuerza y resistencia.",0
Los cigarrillos fueron retirados del mercado por su toxicidad.,0
"La advertencia fue ignorada, lo que provocó una serie de problemas.",0
El acumuloso fue muy rápido al realizar los cálculos matemáticos.,0
La sofoclea era una planta que requería de mucha atención.,0
El sitio sitibundo cerca de la ciudad fue ideal para la construcción.,0
La labranza en la granja fue más fácil gracias al buen clima.,0
La abietina se utiliza para fabricar muebles finos debido a su durabilidad.,0
El aspado del pan dio como resultado una textura crujiente.,0
El amor platónico es un tipo de relación basada en la admiración sin contacto físico.,0
El albardonero trabajaba incansablemente en el campo de trigo.,0
La hojalatería en la ciudad se especializaba en la creación de utensilios metálicos.,0
El estilo corintio se reflejaba en las columnas del antiguo templo.,0
La siringe se utilizó para la aplicación de la medicina de manera precisa.,0
El espacio desembarazado permitió que los trabajadores se movieran libremente.,0
La Macarrónica era una mezcla de idiomas que causaba confusión.,0
"El incendio ignívomo devoró todo a su paso, dejando solo cenizas.",0
La difusión de la noticia fue rápida a través de las redes sociales.,0
Decidió avecinar la fecha de su boda para el próximo verano.,0
La bizcochera cocinaba los pasteles con gran habilidad.,0
El trabajo fue realizado eficientemente por el equipo en solo unas horas.,0
Estaba grabando la entrevista para analizarla más tarde.,0
El sonido fue tan sonado que toda la ciudad lo escuchó.,0
Se encontraba desacomodada en su nueva habitación después de mudarse.,0
El villanciquero cantaba en las calles durante las festividades.,0
El tipo electrotípico de impresión facilitó la producción en masa.,0
Su nombre permaneció innominado durante la ceremonia.,0
La marcadora dibujaba líneas perfectas en la hoja.,0
La disipadora de calor funcionaba adecuadamente en el motor.,0
"Se mostró inatento durante la reunión, lo que preocupó a los demás.",0
El caballo estaba enjaezado con una nueva silla de montar.,0
La insubsistencia de la comida dejó a todos insatisfechos.,0
El coirón es una planta que crece en zonas desérticas.,0
El sabor del agua era ingustable debido a la contaminación.,0
El doormat estaba decorado con una bienvenida muy cálida.,0
La situación se volvió enojosa debido a la falta de comunicación.,0
El estilo sibarítico de vida es característico de quienes buscan el lujo y la comodidad.,0
Decidieron avalar el proyecto con una inversión considerable.,0
El ataúrico sonido del tambor resonaba en la montaña.,0
El enfoque clerical de la reunión fue controversial.,0
El veterinario se convirtió en albeitar después de estudiar muchos años.,0
El mensaje simbólico de la pintura fue interpretado por todos de manera diferente.,0
La contralación de las actividades fue complicada debido a la falta de recursos.,0
El joven comenzó a afrecharse por la presión de las expectativas familiares.,0
El trabajo tabiquero estaba avanzando rápidamente en el edificio.,0
La idea de cambio que une a todos es el sueño de un futuro mejor.,0
La preeminencia de su figura en el escenario era inconfundible.,0
El diseño de la aplicación era despegable para facilitar su uso.,0
La vida eremítica de los monjes les permitía meditar profundamente.,0
El dilucidado mensaje fue claro para todos en la reunión.,0
El hombre amarrido caminaba con dificultad debido a su edad avanzada.,0
El clima cuitoso hizo que la jornada fuera aún más difícil.,0
"Durante el lunes de ganarse seguidores, la actividad fue excepcional.",0
El polimorfismo es un concepto biológico relacionado con las variaciones genéticas.,0
El cambio climático es una preocupación cambiante para el futuro.,0
